texto,nota,id,data
"Sinceramente, estou sem palavras para a qualidade que essa tv tem! não apenas em imagem, mas também no som que é muito bom e alto (sem ruídos). Uso ela no cotidiano, seja pra jogar, ver filmes, séries ou novela (não pode faltar kk). Ela não deixa a desejar em nada, sendo que o sistema é muito fluido e sem travamentos. Outra coisa maravilhosa são as funções que ela tem para jogos, simplesmente ótima! nada a reclamar, somente elogiar. Demorei 30 dias para chegar a uma avaliação, e foi um sucesso. Logo depois comprei o controle smart magic aqui mesmo pelo mercado livre. Caso tenham dúvidas, é esse: an/mr24ga. Espero ter ajudado!.",5,MLB6052930,2024-10-03T00:00:00
"O suporte é elogiado por ser barato, prático e fácil de instalar, oferecendo um excelente custobenefício. Ele é capaz de segurar com segurança televisores de até 65 polegadas, sendo compatível com várias marcas e tamanhos. Além disso, a resistência e a qualidade do material são frequentemente destacadas, tornandoo uma escolha confiável para fixação na parede.",5,MLB21627365,2025-11-20T00:00:00
"Prático, simples e fácil. Serviu bem , deu um pouco de trabalho por causa da parede mesmo, perfurou muito , mas deu certo.",5,MLB21627365,2023-08-01T00:00:00
"É amplamente elogiada pela qualidade de imagem e som, além de ser considerada um ótimo custobenefício. O design é apreciado por ser bonito e o sistema operacional é descrito como fácil de usar e com muitos recursos. A marca é destacada como uma das melhores no mercado, com muitos usuários satisfeitos com a durabilidade e desempenho do produto.",5,MLB21665212,2025-11-20T00:00:00
"Essa tv é muito massa vei, sem dúvidas compraria novamente!. A gente move o controle e a cetinha vai para onde a gente quer botar, ao invés de ir de lado mexendo o controle, mas no botão tbm vai. Isso é top de mais, a tv pesquisa com sua voz e pode conectar a alexa. Comprem sem medo.",5,MLB21665212,2024-12-25T00:00:00
"É altamente recomendada por sua qualidade de imagem e som, além de possuir um controle remoto funcional e uma variedade de aplicativos compatíveis. A marca LG é reconhecida pela satisfação que proporciona aos usuários, oferecendo uma experiência 4K com ótimo custobenefício.",5,MLB19036915,2025-11-20T00:00:00
"Confirmou ser uma boa escolha. O processamento é bem rápido, o sistema operacional é semelhante ao android, foi fácil instalar um aplicativo. É uma tv muito bonita, controle remoto bem funcional, imagem ótima, a melhor que já possuí. Pesquisei muito antes da compra e dos defeitos relatados não verifiquei nenhum, o áudio é ótimo, não escapa luz na laterais e não há ""fantasmas"" na imagem.",5,MLB19036915,2022-08-29T00:00:00
"É elogiada pela qualidade de imagem, que é considerada um diferencial significativo. O som também é destacado positivamente, contribuindo para uma experiência audiovisual completa. Além disso, a televisão é descrita como rápida e eficiente, superando as expectativas dos usuários.",5,MLB47353519,2025-11-20T00:00:00
"Tv bonita, o som é de alta qualidade, tem umas funções meio doida , mas ela é ótima.",5,MLB47353519,2025-09-17T00:00:00
"A tv é incrível, som e imagem impecáveis.",5,MLB8356098,2025-04-22T00:00:00
"Excelente qualidade de imagem. A qualidade do produto também é muito boa, para colocar no suporte de parede ela parece muito mais robusta e resistente que minha tv antiga da samsung.",5,MLB8356098,2025-06-16T00:00:00
"Muito bom, realmente incrível.",5,MLB8356098,2025-10-05T00:00:00
Sensacional.,5,MLB28828444,2025-11-07T00:00:00
Simplesmente maravilhosa.,5,MLB28828444,2025-11-13T00:00:00
Maravilhosa demais.,5,MLB28828444,2025-10-13T00:00:00
"Perfeito, cor e modelo! obrigado!!!.",5,MLB28828444,2025-10-25T00:00:00
"É elogiada pela facilidade de uso, qualidade de imagem e som, além de ser considerada um bom custobenefício. O sistema rápido e o controle inteligente são destacados como pontos positivos. A marca é reconhecida por sua confiabilidade e a TV atende bem às expectativas dos usuários.",5,MLB50054616,2025-11-20T00:00:00
"Uma tv com boa imagem, porém com alguns pontos negativos. A visão pela tela lateral não é boa, fica escura e um pouco embaçada. O sistema operacional não é tão ágil, mas atende bem.",4,MLB50054616,2025-10-13T00:00:00
Excelente qualidade. Excelente compra.,5,MLB31035352,2025-11-16T00:00:00
"Excelente, comprem sem medo.",5,MLB31035352,2025-11-19T00:00:00
Maravilha.,5,MLB31035352,2025-11-22T00:00:00
"Coisa fina , padrão lg. Muito satisfeito.",5,MLB31035352,2025-11-10T00:00:00
"Tô super satisfeito com o produto, lg é muito confiável, tv com muitos recursos.",5,MLB31035352,2025-11-29T00:00:00
Muito boa.,5,MLB31035352,2025-11-30T00:00:00
A TV é altamente recomendada por sua ótima relação custobenefício e qualidade de imagem e som. A marca é reconhecida e o produto é considerado uma excelente escolha para quem busca uma smart TV com boa definição e recursos.,5,MLB19625084,2025-11-20T00:00:00
"Uma ótima tv, especialmente pelo preço. Tem imagem 4k em uma resolução fantástica, como minha sala é pequena o fato de ter 43 polegadas foi fundamental. O som é incrível, tem um ótimo balanço de agudos, médios e graves, e os ajustes de modo de som funcionam muito bem. Não é pesada e é fácil de instalar, tanto na parede quanto em móveis utilizando os pézinhos de apoio. Os únicos pontos negativos até o momento foram que o webos, sistema operacional da tv, não tem suporte a dois aplicativos em específico que fizeram falta aqui em casa, o paramount+ e o hotmart sparkle. Além disso, o sistema é um pouco lento, como se vinhesse sobrecarregado ou desatualizado direto de fábrica, mesmo fazendo todas as atualizações recomendadas.",5,MLB19625084,2022-11-10T00:00:00
"Oferece excelente qualidade de imagem e som, sendo elogiada pelo custobenefício e facilidade de uso. O design é considerado bonito e sofisticado, com um sistema operacional rápido e fluido.",5,MLB36297884,2025-11-20T00:00:00
"Um produto de boa qualidade para custo benefício. Imagem boa, um bom de uma qualidade inferior (mas atende bem pelo preço) o sistema operacional não é tão fluido, trava as vezes mas no geral é bom. Recomendo, por ser uma tv de entrada, está ótimo.",5,MLB36297884,2025-07-02T00:00:00
Otima.,5,MLB19955485,2025-11-12T00:00:00
"Excelente, fina, leve, imagem incrível.",5,MLB19955485,2025-11-19T00:00:00
Muito bom produto.,5,MLB19955485,2025-11-19T00:00:00
Muito top!!.,5,MLB19955485,2025-11-21T00:00:00
"Muito bom, funciona perfeitamente e de fácil configuração gostei muito.",5,MLB19955485,2025-11-30T00:00:00
O produto está dentro das expectativas.,5,MLB19955485,2025-12-01T00:00:00
Muito top essa tv da lg.,5,MLB19955485,2025-10-24T00:00:00
Perfeito! tv sensacional.,5,MLB19955485,2025-11-08T00:00:00
Muito top.,5,MLB19955485,2025-11-09T00:00:00
"É elogiada pela qualidade excepcional de som e imagem, sendo descrita como maravilhosa em todos os aspectos. O design fino e leve também é destacado como um ponto positivo. Além disso, a TV superou as expectativas dos usuários, incentivando a compra de outros modelos da mesma linha.",5,MLB19955485,2025-11-20T00:00:00
"O produto muito top. Superou minhas espectativas, quero comprar uma 55 agora.",5,MLB19955485,2025-10-04T00:00:00
"É elogiada pela qualidade de imagem e som, além de ser fácil de usar e ter um design adequado para ambientes pequenos. A compatibilidade com dispositivos móveis e a variedade de recursos de entretenimento são destacados como pontos positivos.",5,MLB19570010,2025-11-20T00:00:00
"Oxi ô produto bão, sô! valei-me deus! que alegria! tem que fazer mais dêsse, homi! é jesus no céu e os homi na terra!. Recomendo demais ai! :-).",5,MLB19570010,2022-11-09T00:00:00
"É elogiada pela qualidade de imagem nítida e perfeita, sendo considerada uma excelente escolha para ambientes pequenos. A marca LG é destacada pela sua confiabilidade e desempenho consistente, superando as expectativas dos usuários.",5,MLB55927567,2025-11-20T00:00:00
"Imagem e som são perfeitos, ótimo produto.",5,MLB55927567,2025-09-27T00:00:00
"Achei excelente a qualidade da imagem, cores e som.",5,MLB21284700,2023-05-28T00:00:00
Satisfeito.,5,MLB21284700,2023-05-31T00:00:00
"Tv muitoboa, já tinha uma 65"", então foi fácil.",5,MLB21284700,2023-06-13T00:00:00
Uma tv de excelente qualidade em som e imagem. Além de vários canais sem assinatura que já vem com a lg chanels. Perfeita. E outra coisa boa é wue basta ter internet para acessar a vários após.,5,MLB21284700,2023-06-17T00:00:00
Até agora excelente. Bonita. Só o tempo para saber se é durável.,4,MLB21284700,2023-06-17T00:00:00
Produto bom mas o sistema muito lento.,4,MLB21284700,2023-06-22T00:00:00
"O ponto fraco da tv é esse sistema lento dela, demora muito para abrir os aplicativos e sistema as vezes trava um pouco.",5,MLB21284700,2023-06-30T00:00:00
Bom cxb.,5,MLB21284700,2023-07-15T00:00:00
Excelente.,5,MLB21284700,2023-07-21T00:00:00
"Tv excelente. Minha primeira com webos e gostei mais do que o tizen da samsung. Som muito bom pelo valor. Imagem melhor do que o modelo ""rival"" da samsung. O único ponto negativo é que aparentemente os leds para iluminação parecem ser ligados em faixas verticais (toda a faixa), de modo que se houver uma imagem simples apenas no centro da tela e o restante preto, toda a faixa vertical onde a imagem está é iluminada, deixando as laterais mais escuras mas toda a parte inferior e superior da imagem apresentada fica iluminada pela luz de fundo. Isso fica muito evidente em ambientes escuros mas é aparente também em ambientes mais claros. Ainda é melhor que a crystal da samsung que tenho, que sofre com bastante vazamento de luz em vários locais.",5,MLB21284700,2023-07-24T00:00:00
Eu tenho nanocell79snd este modelo é melhor do que eu comprei.,5,MLB21284700,2023-08-18T00:00:00
"É elogiada pela qualidade de imagem e som, sendo considerada superior a modelos concorrentes em termos de vazamento de luz. O sistema webOS é destacado positivamente em comparação com o Tizen da Samsung. Além disso, a televisão é descrita como um produto de ótima qualidade, proporcionando uma experiência satisfatória.",5,MLB21284700,2025-11-20T00:00:00
O produto de excelente a qualidade.,5,MLB21284700,2023-05-04T00:00:00
Valeu a pena super indico.,5,MLB19600026,2023-07-05T00:00:00
Só elogios!!!.,5,MLB19600026,2023-07-21T00:00:00
100% (muito bom) indico para compre. Ok.,5,MLB19600026,2022-12-22T00:00:00
"Só compro lg,gosto muito.",5,MLB19600026,2022-12-08T00:00:00
"É amplamente elogiada pela qualidade de imagem perfeita e som excepcional, proporcionando uma experiência de cinema em casa. A facilidade de instalação e o controle inteligente que facilita a navegação são destacados como pontos positivos. Além disso, o preço acessível e a integração com Alexa são mencionados como vantagens significativas.",5,MLB20673825,2025-11-20T00:00:00
"Maravilhosa, estava com medo de ficar muito grande para o meu painel , mas não, ficou ótima ….",5,MLB20673825,2023-12-23T00:00:00
Muito bom gosto muito dessa marca lg. Show 👏👏👏👏.,5,MLB45987581,2025-05-15T00:00:00
Muito bom.,4,MLB45987581,2025-06-05T00:00:00
Muito boa.,5,MLB45987581,2025-10-07T00:00:00
"Marca de qualidade, há anos que possuir não apresentou nenhum defeito.",5,MLB45987581,2025-10-14T00:00:00
Produto extraordinário.,5,MLB45987887,2025-06-09T00:00:00
Ótima aquisição.,5,MLB45987887,2025-06-29T00:00:00
"Gigantesca, com imagem maravilhosa.",5,MLB45987887,2025-10-04T00:00:00
Tv muito boa e seu processador é rápido. Parabéns.,5,MLB45987887,2025-10-07T00:00:00
Excelente!.,5,MLB45987887,2025-10-24T00:00:00
Gostei muito! a imagem é maravilhosa!.,5,MLB45987887,2025-10-31T00:00:00
"É elogiada pela qualidade de imagem impressionante e pelo processador rápido, proporcionando uma experiência visual excelente. O design é considerado atraente e o custobenefício é destacado positivamente. Além disso, a TV é descrita como funcional e com um som de boa qualidade.",5,MLB45987887,2025-11-20T00:00:00
"Excelente imagem, o som é bom, e o custo benefício foi perfeito.",5,MLB45987887,2025-04-13T00:00:00
"Simplesmente lg, top de mais.",5,MLB19795159,2023-06-15T00:00:00
Eu achei de boa qualidade precisa melhorar o som é muito fraco para o tamanho da tv.,5,MLB19795159,2023-05-16T00:00:00
Perfeita.,5,MLB19795159,2023-10-07T00:00:00
Eu amei muito boa a melhor tv que já comprei.,5,MLB19795159,2023-03-03T00:00:00
"O produto superou as espetativa ,muito feliz.",5,MLB19795159,2023-05-27T00:00:00
"É elogiada por sua qualidade de imagem e tamanho impressionante, proporcionando uma experiência de cinema em casa. O controle remoto com função de mouse e microfone é um destaque positivo, aumentando a facilidade de uso. Além disso, é considerada uma excelente opção em termos de custobenefício no mercado.",5,MLB39430007,2025-11-20T00:00:00
"Qualidade de imagem excelente !. Já vem com os principais aplicativos de streaming instalados, controle por voz e mouse. Sempre tive lg , recomendo!.",5,MLB39430007,2024-10-13T00:00:00
"É elogiada por sua excelente qualidade de imagem e som, além de oferecer um ótimo custobenefício. O design é considerado atraente e a facilidade de uso é destacada, especialmente com o controle AI Smart Magic. A integração com Google Cast e Alexa é um diferencial apreciado pelos usuários.",5,MLB35719504,2025-11-20T00:00:00
Produto de excelente qualidade.,5,MLB35719504,2025-08-24T00:00:00
Ótima qualidade!.,5,MLB39858548,2025-10-12T00:00:00
"É elogiada pela excelente qualidade de imagem e som, além de ser fácil de manusear com o controle que possui função de mouse e comando de voz. A inteligência artificial integrada e a compatibilidade com consoles de jogos são destacadas como pontos fortes. A relação custobenefício é considerada muito boa, e a TV atende bem às expectativas dos usuários.",5,MLB19563561,2025-11-20T00:00:00
"A tv é ótima estou satisfeito com ela pois eu já tenho outras tv da marca e estou feliz com mais uma aquisição, configurei tudo nela os aplicativos que uso na tv sem problema nenhum.",5,MLB19563561,2022-11-21T00:00:00
"É altamente elogiada pela qualidade de imagem e som, com destaque para a tecnologia 4K que impressiona os usuários. O custobenefício é frequentemente mencionado como ótimo, e o controle tipo mouse é apreciado pela facilidade de uso. A marca LG é reconhecida pela confiabilidade e inovação tecnológica, proporcionando uma experiência de uso satisfatória.",5,MLB19600635,2025-11-20T00:00:00
"Excelente tv lg 50"", 4k, é um cinema em casa, boa imagem e som, de fácil manuseio c o controle remoto, fácil de ser instalada, vem c diversos aplicativos pre instalados, vem c alexa. Muito boa está tv lg.",5,MLB19600635,2022-11-08T00:00:00
Muito boa a televisao.,5,MLB37889220,2025-01-10T00:00:00
Muito bom.,5,MLB37889220,2024-12-30T00:00:00
Ótimo aparelho.,5,MLB45993583,2025-10-11T00:00:00
A tv é incrível. A imagem maravilhosa.,5,MLB45993583,2025-10-15T00:00:00
"Muito bom o produto, adorei. A minha nova smart tv tô feliz com a minha compra.",5,MLB45993583,2025-10-17T00:00:00
Ótima tv.,5,MLB45993583,2025-10-21T00:00:00
Qualidade sensacional.,5,MLB45993583,2025-11-15T00:00:00
Perfeitaaaa.,5,MLB45993583,2025-11-23T00:00:00
"É elogiada pela qualidade excelente da imagem e pela capacidade de instalar e operar aplicativos populares como Netflix, Prime, Disney e Crunchyroll sem problemas. Os usuários expressam satisfação geral com a compra, destacando a experiência positiva com o produto.",5,MLB45993583,2025-11-20T00:00:00
"Gostei muito, a tv é top, estou satisfeita com a compra.",5,MLB45993583,2025-09-02T00:00:00
